
2018-08-27,39.0,39.0,39.0,39.0,-2.5,1533,59787,59787
2018-06-01,40.0,40.0,40.0,40.0,-20.0,614,24560,24560
2015-09-01,50.0,50.0,50.0,50.0,25.0,2556,127800,127800
2015-08-10,40.0,40.0,40.0,40.0,33.33,1363,54520,54520
2015-07-21,30.0,30.0,30.0,30.0,0.0,730,21900,21900
2015-02-11,30.0,30.0,30.0,30.0,0.0,1221,36630,36630
